dates,vol
2021-08-14 08:32:19,21
2021-08-14 08:32:59,20
2021-08-14 08:34:00,20
2021-08-14 08:34:31,21
2021-08-14 08:34:39,20
2021-08-14 08:35:38,20
2021-08-14 08:35:56,21
2021-08-14 08:36:57,22
2021-08-14 08:37:57,22
2021-08-14 08:38:57,22
2021-08-14 08:39:57,22
2021-08-14 08:40:57,22
2021-08-14 08:41:57,22
2021-08-14 08:42:57,23
2021-08-14 08:43:11,23
2021-08-14 08:43:20,23
2021-08-14 08:43:23,23
2021-08-14 08:44:15,22
2021-08-14 08:44:51,20
2021-08-14 08:44:54,20
2021-08-14 08:45:00,20
2021-08-14 08:45:47,20
2021-08-14 08:46:15,21
2021-08-14 08:47:16,20
2021-08-14 08:48:16,20
2021-08-14 08:49:16,20
2021-08-14 08:50:16,20
2021-08-14 08:51:17,19
2021-08-14 08:52:16,20
2021-08-14 08:53:16,20
2021-08-14 08:54:17,20
2021-08-14 08:55:17,20
2021-08-14 08:55:58,20
2021-08-14 08:56:02,21
2021-08-14 08:56:40,21
2021-08-14 08:57:18,20
2021-08-14 08:57:23,20
2021-08-14 08:58:16,20
2021-08-14 08:58:22,20
2021-08-14 08:58:55,21
2021-08-14 08:59:21,21
2021-08-14 09:00:21,22
2021-08-14 09:01:22,22
2021-08-14 09:02:21,22
2021-08-14 09:03:21,22
2021-08-14 09:04:22,22
2021-08-14 09:05:13,22
2021-08-14 09:05:16,22
2021-08-14 09:05:19,22
2021-08-14 09:06:19,23
2021-08-14 09:06:45,22
2021-08-14 09:06:48,22
2021-08-14 09:07:12,22
2021-08-14 09:07:15,22
2021-08-14 09:07:19,21
2021-08-14 09:07:59,20
2021-08-14 09:08:10,20
2021-08-14 09:08:50,19
2021-08-14 09:08:57,19
2021-08-14 09:09:35,19
2021-08-14 09:10:07,20
2021-08-14 09:11:08,19
2021-08-14 09:11:57,20
2021-08-14 09:11:58,20
2021-08-14 09:12:19,20
2021-08-14 09:12:21,20
2021-08-14 09:13:20,20
2021-08-14 09:14:20,20
2021-08-14 09:15:21,20
2021-08-14 09:16:21,20
2021-08-14 09:17:21,20
2021-08-14 09:18:22,20
2021-08-14 09:19:21,20
2021-08-14 09:20:21,20
2021-08-14 09:21:22,20
2021-08-14 09:22:22,20
2021-08-14 09:22:57,20
2021-08-14 09:23:00,21
2021-08-14 09:23:33,20
2021-08-14 09:24:06,19
2021-08-14 09:24:10,19
2021-08-14 09:25:06,20
2021-08-14 09:25:12,20
2021-08-14 09:25:47,20
2021-08-14 09:26:08,20
2021-08-14 09:27:08,21
2021-08-14 09:28:08,22
2021-08-14 09:29:09,22
2021-08-14 09:30:08,22
2021-08-14 09:31:08,22
2021-08-14 09:32:09,22
2021-08-14 09:33:09,22
2021-08-14 09:33:22,21
2021-08-14 09:33:24,21
2021-08-14 09:34:22,21
2021-08-14 09:44:24,21
2021-08-14 09:54:03,21
2021-08-14 09:54:06,21
2021-08-14 09:55:06,20
2021-08-14 09:56:07,20
2021-08-14 09:57:06,20
